Feature name	Note	Merck Strain ID	GRACE Plate	GRACE Position	No_DOX_score	DOX_score	Essential_verdict
CR_00930W_A		4027.0	Plate 05	D02	0.0	0.0	NE
C5_04680W_A		1678.0	Plate 05	D03	0.0	0.0	NE
C1_08640W_A		3792.0	Plate 05	D04	0.5	0.75	GD
C1_13310W_A		3804.0	Plate 05	D05	0.0	0.0	NE
C1_11950W_A		3873.0	Plate 05	D06	0.0	0.0	NE
C1_00770C_A		3890.0	Plate 05	D07	0.0	3.75	E
C5_00420C_A		3972.0	Plate 05	D08	0.0	2.5	GD
C3_06040W_A		4001.0	Plate 05	D09	0.0	0.0	NE
C2_08550C_A		3819.0	Plate 05	D10	0.0	0.0	NE
C2_05450C_A		3822.0	Plate 05	D11	0.0	0.0	NE
C5_04520W_A		4072.0	Plate 05	D12	0.0	0.0	NE
C5_05180W_A		4075.0	Plate 05	E01	0.0	0.0	NE
C5_03690W_A		4076.0	Plate 05	E02	0.0	0.0	NE
C6_03150C_A		4078.0	Plate 05	E03	0.0	0.0	NE
CR_07870W_A		4102.0	Plate 05	E04	0.0	0.0	NE
C2_10080W_A		4103.0	Plate 05	E05	0.0	0.0	NE
C2_00680C_A		4146.0	Plate 05	E06	0.0	0.0	NE
C5_00450C_A		4165.0	Plate 05	E07	0.0	0.0	NE
CR_00740C_A		4046.0	Plate 05	E08	0.0	0.0	NE
C4_03350C_A		4052.0	Plate 05	E09	0.0	0.0	NE
C1_13790C_A		4053.0	Plate 05	E10	0.0	0.0	NE
C3_02140C_A		4054.0	Plate 05	E11	0.0	0.0	NE
C2_06860W_A		4055.0	Plate 05	E12	0.0	0.0	NE
C3_01620W_A		4058.0	Plate 05	F01	0.0	0.0	NE
C1_11130W_A		4059.0	Plate 05	F02	0.0	0.0	NE
C1_02850W_A		4060.0	Plate 05	F03	0.0	0.0	NE
C2_00640W_A		4061.0	Plate 05	F04	1.0	1.0	GD
C1_10760W_A		4062.0	Plate 05	F05	0.0	0.0	NE
C1_04910C_A		4065.0	Plate 05	F06	0.0	0.0	NE
C2_07590W_A		4067.0	Plate 05	F07	0.0	0.0	NE
C5_02010C_A		4087.0	Plate 05	F08	0.0	0.5	GD
C4_02150C_A		4093.0	Plate 05	F09	0.0	0.0	NE
C1_12140W_A		4095.0	Plate 05	F10	0.0	0.0	NE
C2_08510W_A		4097.0	Plate 05	F11	0.0	0.0	NE
CR_03080C_A		4099.0	Plate 05	F12	0.0	0.0	NE
C1_04230W_A		4122.0	Plate 05	G01	0.0	0.0	NE
C5_00620W_A		4144.0	Plate 05	G02	0.0	0.0	NE
C1_12920C_A		4174.0	Plate 05	G03	0.0	0.0	NE
C4_00940W_A		4179.0	Plate 05	G04	0.0	0.0	NE
CR_01710W_A		4104.0	Plate 05	G05	0.0	0.0	NE
C1_00700W_A		4183.0	Plate 05	G06	0.0	0.0	NE
C1_13010W_A		4195.0	Plate 05	G07	0.0	0.0	NE
C1_02720W_A		4056.0	Plate 05	G08	0.0	0.0	NE
C4_01460C_A		4057.0	Plate 05	G09	0.0	0.0	NE
CR_06530W_A		4063.0	Plate 05	G10	0.0	0.0	NE
C2_05910W_A		4261.0	Plate 05	G11	0.0	1.0	GD
C4_00210W_A		4156.0	Plate 05	G12	0.0	0.0	NE
C3_02820C_A		4180.0	Plate 05	H01	0.0	0.0	NE
C1_09780C_A		3799.0	Plate 05	H02	0.0	0.0	NE
C1_03200C_A		3874.0	Plate 05	H03	0.0	0.0	NE
CR_00300W_A		3918.0	Plate 05	H04	0.0	0.0	NE
C1_11080W_A		3988.0	Plate 05	H05	0.0	0.0	NE
C2_05570C_A		4013.0	Plate 05	H06	0.0	0.0	NE
C2_08280W_A		3824.0	Plate 05	H07	0.0	0.0	NE
C5_00750C_A		3882.0	Plate 05	H08	0.0	0.0	NE
CR_03230W_A		4004.0	Plate 05	H09	0.0	0.0	NE
C1_05090W_A		3540.0	Plate 05	H10	0.0	0.0	NE
C2_06680W_A		1084.0	Plate 05	H11	0.0	0.0	NE
CR_06870C_A		3030.0	Plate 05	H12	0.0	0.0	NE
CR_07250C_A		3035.0	Plate 06	A01	0.0	0.0	NE
CR_02810W_A		2937.0	Plate 06	A02	0.0	0.0	NE
C2_02440W_A		2513.0	Plate 06	A03	0.0	0.0	NE
C3_04860W_A		3482.0	Plate 06	A04	0.0	0.0	NE
CR_03710C_A		3416.0	Plate 06	A05	0.0	0.0	NE
C6_01140C_A		3519.0	Plate 06	A06	0.0	0.0	NE
C4_06540W_A		3415.0	Plate 06	A07	2.0	0.0	NE
CR_01280C_A		3634.0	Plate 06	A08	0.0	0.0	NE
C1_04080W_A		1319.0	Plate 06	A09	0.0	0.0	NE
C1_09020W_A		1416.0	Plate 06	A10	0.0	0.0	NE
C5_04970C_A		3232.0	Plate 06	A11			
CR_01170W_A		3299.0	Plate 06	A12	0.0	0.0	NE
C1_13860C_A		1581.0	Plate 06	B01	0.0	4.0	E
C4_02710C_A		1570.0	Plate 06	B02	0.0	0.75	GD
C6_03410C_A		1567.0	Plate 06	B03	0.0	0.0	NE
C2_04640C_A		1545.0	Plate 06	B04	0.0	4.0	E
C1_03480C_A		1263.0	Plate 06	B05	0.0	0.0	NE
C3_02310W_A		1597.0	Plate 06	B06	0.0	0.0	NE
CR_01620C_A		1622.0	Plate 06	B07	0.0	3.5	E
CR_07710W_A		1602.0	Plate 06	B08	0.0	4.0	E
C6_02240C_A		1820.0	Plate 06	B09	0.0	4.0	E
C2_02030W_A		1781.0	Plate 06	B10	0.0	0.0	NE
C6_02150C_A		1630.0	Plate 06	B11	0.0	0.0	NE
C5_00700C_A		1908.0	Plate 06	B12	0.0	0.0	NE
C1_05210C_A		1271.0	Plate 06	C01	0.0	0.0	NE
C5_00200C_A		1569.0	Plate 06	C02	0.0	4.0	E
C5_01960C_A		1612.0	Plate 06	C03	0.0	0.0	NE
C2_04180C_A		1696.0	Plate 06	C04	0.0	0.0	NE
C1_11700C_A		1717.0	Plate 06	C05	0.0	0.0	NE
C1_12440W_A		1809.0	Plate 06	C06	0.0	0.0	NE
C4_00200C_A		1885.0	Plate 06	C07	0.0	0.0	NE
CR_03720W_A		1886.0	Plate 06	C08	0.0	0.0	NE
C1_05050C_A		1888.0	Plate 06	C09	0.0	1.5	GD
C1_08980C_A		1890.0	Plate 06	C10	0.0	4.0	E
C5_02770W_A		1892.0	Plate 06	C11	0.0	0.75	GD
C5_02820C_A		1894.0	Plate 06	C12	0.0	0.0	NE
C5_02840C_A		1895.0	Plate 06	D01	0.0	0.0	NE
CR_01800C_A		1902.0	Plate 06	D02	0.0	0.0	NE
C4_02610C_A		1906.0	Plate 06	D03	0.0	0.0	NE
C5_00760W_A		1909.0	Plate 06	D04	0.0	0.0	NE
C1_01520C_A		1910.0	Plate 06	D05	0.0	0.0	NE
C1_07830C_A		208.0	Plate 06	D06	0.0	1.25	GD
C7_01830W_A		209.0	Plate 06	D07	0.0	4.0	E
C6_03230W_A		1941.0	Plate 06	D08	0.0	1.0	GD
C1_09440W_A		1956.0	Plate 06	D09	0.0	0.0	NE
C1_09490C_A		1958.0	Plate 06	D10	0.0	4.0	E
C2_09890W_A		1962.0	Plate 06	D11	0.0	0.0	NE
CR_07860C_A		1964.0	Plate 06	D12	0.0	2.75	GD
C3_00880W_A		1965.0	Plate 06	E01	0.0	3.0	E
C2_09500W_A		1974.0	Plate 06	E02	0.0	0.0	NE
CR_04760C_A		1989.0	Plate 06	E03	0.0	0.0	NE
C1_10840C_A		1995.0	Plate 06	E04	0.0	0.0	NE
C5_04950C_A		2010.0	Plate 06	E05	0.0	0.0	NE
C1_02960C_A		2014.0	Plate 06	E06	0.0	0.75	GD
C4_06780C_A		2030.0	Plate 06	E07	0.0	0.0	NE
C5_05360C_A		2105.0	Plate 06	E08	0.0	0.0	NE
C5_05390C_A		2106.0	Plate 06	E09	0.0	0.0	NE
C5_05410C_A		2107.0	Plate 06	E10	0.0	0.5	GD
C1_03380W_A		2148.0	Plate 06	E11	0.0	0.0	NE
C7_00980W_A		2162.0	Plate 06	E12	0.0	0.0	NE
C4_06610C_A		1878.0	Plate 06	F01	0.0	0.0	NE
C6_03430C_A		1896.0	Plate 06	F02	0.0	0.0	NE
C2_02520W_A		1969.0	Plate 06	F03	0.0	0.0	NE
C6_00130C_A		1991.0	Plate 06	F04	0.0	0.0	NE
C1_10800C_A		1993.0	Plate 06	F05	0.0	0.0	NE
C1_12210W_A		2137.0	Plate 06	F06	0.0	4.0	E
C2_00260C_A		1913.0	Plate 06	F07	0.0	0.0	NE
C6_03390W_A		1915.0	Plate 06	F08	0.0	0.0	NE
C3_01310W_A		1920.0	Plate 06	F09	0.0	0.0	NE
CR_02870W_A		1928.0	Plate 06	F10	0.0	0.0	NE
C2_04360W_A		1932.0	Plate 06	F11	1.5	0.0	NE
C1_01420C_A		1935.0	Plate 06	F12	0.0	0.0	NE
C1_01360C_A		1937.0	Plate 06	G01	0.0	0.0	NE
C6_02260C_A		1228.0	Plate 06	G02	0.0	4.0	E
C1_07260C_A		19.0	Plate 06	G03	0.0	3.0	GD
C6_04490W_A		1439.0	Plate 06	G04	0.0	0.0	NE
CR_06040W_A		1082.0	Plate 06	G05	0.0	0.0	NE
C3_07600W_A		1086.0	Plate 06	G06	0.0	0.0	NE
C1_01990W_A		1089.0	Plate 06	G07	0.0	0.0	NE
C3_05180W_A		1092.0	Plate 06	G08	0.0	0.0	NE
C4_00420C_A		1094.0	Plate 06	G09	0.0	0.0	NE
C2_03230C_A		1095.0	Plate 06	G10	0.0	0.0	NE
CR_00660W_A		1099.0	Plate 06	G11	0.0	0.0	NE
C5_01060C_A		1101.0	Plate 06	G12	0.0	4.0	E
C6_01770W_A		1107.0	Plate 06	H01	0.0	0.0	NE
C1_06020W_A		1050.0	Plate 06	H02	0.0	0.0	NE
CR_05950C_A		1085.0	Plate 06	H03	0.0	0.0	NE
CR_09350C_A		1088.0	Plate 06	H04	0.0	0.0	NE
C3_01730C_A		1219.0	Plate 06	H05	0.0	0.0	NE
C7_01510W_A		1334.0	Plate 06	H06	0.0	0.0	NE
C3_07480W_A		251.0	Plate 06	H07	0.0	0.0	NE
C3_03110W_A		1509.0	Plate 06	H08	0.0	0.0	NE
CR_07720C_A		123.0	Plate 06	H09	0.0	3.5	E
C1_02760W_A		1146.0	Plate 06	H10	0.0	0.0	NE
C4_00810C_A		1147.0	Plate 06	H11	0.0	0.0	NE
C5_05090W_A		1149.0	Plate 06	H12	0.0	0.0	NE
C4_03830W_A		1150.0	Plate 07	A01	0.0	0.0	NE
C7_02170C_A		1152.0	Plate 07	A02	0.0	0.0	NE
CR_04920W_A		1154.0	Plate 07	A03	0.0	0.0	NE
C2_08700C_A		1156.0	Plate 07	A04	0.0	0.0	NE
C1_10780C_A		1158.0	Plate 07	A05	0.0	0.0	NE
C7_03920C_A		1161.0	Plate 07	A06	0.0	0.0	NE
C3_01600W_A		1163.0	Plate 07	A07	0.0	0.0	NE
C1_07890C_A		1620.0	Plate 07	A08	0.0	3.25	E
C5_00340W_A		1275.0	Plate 07	A09	0.0	2.25	GD
C7_01190W_A		1251.0	Plate 07	A10	0.0	0.0	NE
C3_05590C_A		1246.0	Plate 07	A11	0.0	0.0	NE
CR_00150C_A		1247.0	Plate 07	A12	0.0	0.0	NE
C1_03130C_A		1248.0	Plate 07	B01	0.0	0.0	NE
C2_08190W_A		1249.0	Plate 07	B02	0.0	0.0	NE
CR_07820W_A		1436.0	Plate 07	B03	0.0	0.0	NE
C5_00270W_A		1266.0	Plate 07	B04	0.0	0.0	NE
C6_01110W_A		1350.0	Plate 07	B05	0.0	0.0	NE
C5_05080W_A		1148.0	Plate 07	B06	0.0	0.0	NE
C7_02130W_A		1151.0	Plate 07	B07	0.0	0.0	NE
C5_04270C_A		1226.0	Plate 07	B08	0.0	0.5	GD
C5_01000C_A		1279.0	Plate 07	B09	0.0	0.0	NE
C3_04980W_A		1286.0	Plate 07	B10	0.0	0.0	NE
C4_06060W_A		1295.0	Plate 07	B11	0.0	0.0	NE
CR_09370W_A		1526.0	Plate 07	B12	0.0	0.0	NE
C7_01030C_A		135.0	Plate 07	C01	0.0	4.0	E
C1_10200C_A		1520.0	Plate 07	C02	0.0	0.0	NE
C5_00900C_A		1608.0	Plate 07	C03	0.0	4.0	E
C1_12290C_A		1467.0	Plate 07	C04	0.0	0.0	NE
C1_09900W_A		1454.0	Plate 07	C05	0.0	0.0	NE
C5_01210W_A		1648.0	Plate 07	C06	0.0	0.0	NE
C6_02010C_A		1649.0	Plate 07	C07	0.0	0.0	NE
C2_10310C_A		1652.0	Plate 07	C08	0.0	0.0	NE
C2_04940C_A		1653.0	Plate 07	C09	0.0	0.0	NE
C1_08780W_A		1656.0	Plate 07	C10	0.0	0.0	NE
C3_06140W_A		1355.0	Plate 07	C11	0.0	0.0	NE
C2_03480C_A		1356.0	Plate 07	C12	0.0	0.0	NE
C1_03880C_A		1359.0	Plate 07	D01	0.0	0.0	NE
C3_03150W_A		1443.0	Plate 07	D02	0.0	0.0	NE
C7_01570C_A		1461.0	Plate 07	D03	0.0	0.0	NE
C2_10580W_A		1474.0	Plate 07	D04	0.0	0.0	NE
C1_08070W_A		1507.0	Plate 07	D05	0.0	0.0	NE
C1_00480C_A		1508.0	Plate 07	D06	0.0	0.0	NE
CR_04980C_A		1281.0	Plate 07	D07	0.0	0.0	NE
C3_02390W_A		1283.0	Plate 07	D08	0.0	0.0	NE
C6_03590C_A		1285.0	Plate 07	D09	0.0	0.0	NE
C2_08130W_A		1014.0	Plate 07	D10	0.0	0.0	NE
C1_01890C_A		1054.0	Plate 07	D11	0.0	0.0	NE
C2_08630C_A		1055.0	Plate 07	D12	0.0	0.0	NE
C1_03650C_A		1057.0	Plate 07	E01	0.0	3.5	E
C6_00430C_A		1060.0	Plate 07	E02	0.0	0.0	NE
C4_01940W_A		1063.0	Plate 07	E03	0.0	0.0	NE
C5_04930C_A		1064.0	Plate 07	E04	0.0	0.0	NE
C7_00450C_A		1067.0	Plate 07	E05	0.0	0.0	NE
C7_00370W_A		1068.0	Plate 07	E06	0.0	0.0	NE
C1_01040W_A		1072.0	Plate 07	E07	0.0	0.0	NE
CR_07150W_A		1075.0	Plate 07	E08	0.0	0.0	NE
C1_13270W_A		1076.0	Plate 07	E09	0.0	0.0	NE
CR_02330C_A		1077.0	Plate 07	E10	0.0	0.0	NE
C3_06280W_A		1080.0	Plate 07	E11	0.0	0.0	NE
CR_04570C_A		1081.0	Plate 07	E12	0.0	0.0	NE
C2_04140W_A		1695.0	Plate 07	F01	0.0	0.0	NE
CR_00130C_A		1488.0	Plate 07	F02	0.0	0.0	NE
C2_07880W_A		1873.0	Plate 07	F03	0.0	0.0	NE
C2_07890W_A		1874.0	Plate 07	F04	0.0	0.0	NE
C6_02040W_A		1876.0	Plate 07	F05	0.0	0.0	NE
C4_05370W_A		1877.0	Plate 07	F06	0.0	0.0	NE
C4_00150C_A		1883.0	Plate 07	F07	0.0	0.0	NE
C3_07810C_A		525.0	Plate 07	F08	0.0	1.0	GD
C1_02240W_A		524.0	Plate 07	F09	0.0	1.0	GD
C2_04680W_A		471.0	Plate 07	F10	0.0	4.0	E
C1_02790W_A		537.0	Plate 07	F11	0.0	3.25	E
C2_02540W_A		540.0	Plate 07	F12	0.0	0.0	NE
C4_02980W_A		430.0	Plate 07	G01	0.0	4.0	E
C4_05760W_A		424.0	Plate 07	G02	0.0	3.0	E
CR_03680C_A		413.0	Plate 07	G03	0.0	4.0	E
C4_02140C_A		436.0	Plate 07	G04	0.0	3.5	E
C6_03350C_A		467.0	Plate 07	G05	0.0	3.5	E
C7_03400C_A		464.0	Plate 07	G06	0.0	4.0	E
CR_09110C_A		532.0	Plate 07	G07	0.0	0.0	NE
C1_12680W_A		536.0	Plate 07	G08	0.0	1.0	GD
CR_09380W_A		530.0	Plate 07	G09	0.0	4.0	E
C1_09370W_A		539.0	Plate 07	G10	0.0	4.0	E
C7_01280C_A		534.0	Plate 07	G11	0.0	0.0	NE
C1_14150C_A		469.0	Plate 07	G12	0.0	4.0	E
C3_02700W_A		466.0	Plate 07	H01	0.0	3.0	E
CR_00990W_A		461.0	Plate 07	H02	0.0	0.0	NE
C7_02780W_A		421.0	Plate 07	H03	0.0	4.0	E
C1_13580W_A		268.0	Plate 07	H04	0.0	4.0	E
C5_05120W_A		463.0	Plate 07	H05	0.0	4.0	E
CR_05650W_A		433.0	Plate 07	H06	0.0	4.0	E
CR_09800C_A		531.0	Plate 07	H07	0.0	3.5	E
CR_06480C_A		171.0	Plate 07	H08	0.0	0.0	NE
C2_05100C_A		272.0	Plate 07	H09	0.0	4.0	E
CR_06180W_A		277.0	Plate 07	H10	0.0	0.0	NE
C2_08930W_A		400.0	Plate 07	H11	0.0	4.0	E
C5_04060C_A		401.0	Plate 07	H12	0.0	0.0	NE
C3_04900W_A		404.0	Plate 08	A01	0.0	4.0	E
CR_05630W_A		452.0	Plate 08	A02	0.0	4.0	E
C4_05630W_A		455.0	Plate 08	A03	0.0	4.0	E
C1_12050W_A		456.0	Plate 08	A04	0.0	4.0	E
C5_00110C_A		457.0	Plate 08	A05	0.0	4.0	E
C1_03500W_A		393.0	Plate 08	A06	0.0	4.0	E
CR_04040C_A		596.0	Plate 08	A07	0.0	0.0	NE
C7_01450C_A		716.0	Plate 08	A08	0.0	0.0	NE
CR_04470W_A		590.0	Plate 08	A09	0.0	3.0	E
C4_05170C_A		653.0	Plate 08	A10	0.0	3.0	E
CR_04550W_A		707.0	Plate 08	A11	0.0	4.0	E
CR_04020C_A		715.0	Plate 08	A12	0.0	4.0	E
C1_09170W_A		652.0	Plate 08	B01	0.0	4.0	E
C2_05090W_A		271.0	Plate 08	B02	0.0	3.5	E
C3_01700W_A		300.0	Plate 08	B03	0.0	0.75	GD
C3_01480C_A		709.0	Plate 08	B04	0.0	0.0	NE
C1_14440C_A		411.0	Plate 08	B05	0.0	3.5	E
C2_00280C_A		255.0	Plate 08	B06	0.0	3.5	E
C5_04070C_A		270.0	Plate 08	B07	0.0	0.0	NE
C4_03130W_A		335.0	Plate 08	B08	0.0	3.0	E
C5_05380W_A		403.0	Plate 08	B09	0.0	4.0	E
CR_04450C_A		275.0	Plate 08	B10	0.0	4.0	E
CR_02110W_A		656.0	Plate 08	B11	0.0	4.0	E
C7_00620W_A		657.0	Plate 08	B12	0.0	4.0	E
C3_06520C_A		658.0	Plate 08	C01	0.0	2.0	GD
C3_00330W_A		662.0	Plate 08	C02	0.0	0.0	NE
C2_01530C_A		663.0	Plate 08	C03	0.0	3.5	E
C3_02490C_A		666.0	Plate 08	C04	0.0	4.0	E
C2_03380W_A		667.0	Plate 08	C05	0.0	0.0	NE
C1_04040C_A		668.0	Plate 08	C06	0.0	4.0	E
C2_03010C_A		670.0	Plate 08	C07	0.0	4.0	E
CR_00230W_A		671.0	Plate 08	C08	0.0	0.0	NE
CR_01190C_A		674.0	Plate 08	C09	0.0	0.0	NE
C3_00860W_A		675.0	Plate 08	C10	0.0	4.0	E
C2_03270W_A		676.0	Plate 08	C11	0.0	4.0	E
CR_07660C_A		677.0	Plate 08	C12	0.0	0.0	NE
C1_12200W_A		678.0	Plate 08	D01	0.0	0.0	NE
C3_03260W_A		683.0	Plate 08	D02	0.0	4.0	E
C5_02650C_A		685.0	Plate 08	D03	0.0	0.0	NE
C3_00660W_A		688.0	Plate 08	D04	0.0	0.0	NE
C1_03070C_A		689.0	Plate 08	D05	0.5	4.0	E
C1_00950C_A		691.0	Plate 08	D06	0.0	4.0	E
C4_03150W_A		697.0	Plate 08	D07	0.0	4.0	E
C1_03560C_A		723.0	Plate 08	D08	0.0	4.0	E
C4_03180W_A		619.0	Plate 08	D09	0.0	0.0	NE
CR_07950W_A		321.0	Plate 08	D10	0.0	4.0	E
C6_02320C_A		720.0	Plate 08	D11	0.0	4.0	E
C2_10760C_A		633.0	Plate 08	D12	0.0	3.5	E
C7_04020C_A		545.0	Plate 08	E01	0.0	4.0	E
C2_09320C_A		428.0	Plate 08	E02	0.0	4.0	E
C3_00500C_A		718.0	Plate 08	E03	0.0	0.75	GD
C1_06080C_A		629.0	Plate 08	E04	0.0	0.0	NE
C6_04280W_A		638.0	Plate 08	E05	0.0	0.0	NE
C3_07170C_A		717.0	Plate 08	E06	0.25	0.0	NE
C2_02380W_A		529.0	Plate 08	E07	0.0	0.5	GD
CR_10060W_A		541.0	Plate 08	E08	0.0	3.0	E
C5_01690C_A		470.0	Plate 08	E09	0.0	4.0	E
C1_04860W_A		3750.0	Plate 08	E10	0.0	0.0	NE
C1_05830W_A		3760.0	Plate 08	E11	0.0	0.0	NE
C4_02510W_A		3765.0	Plate 08	E12	0.0	0.0	NE
C6_04310W_A		3768.0	Plate 08	F01	0.0	0.0	NE
C4_06670W_A		3770.0	Plate 08	F02	0.0	0.0	NE
CR_05290W_A		3773.0	Plate 08	F03	0.0	0.0	NE
C1_07640C_A		3778.0	Plate 08	F04	0.0	0.0	NE
C1_03870C_A		3869.0	Plate 08	F05	0.0	0.0	NE
C4_03280W_A		3894.0	Plate 08	F06	0.0	0.0	NE
C1_05060W_A		3991.0	Plate 08	F07	0.0	0.0	NE
C5_03800W_A		3998.0	Plate 08	F08	0.0	0.0	NE
C3_07550C_A		3908.0	Plate 08	F09	0.0	0.0	NE
C1_11120C_A		3971.0	Plate 08	F10	0.0	0.0	NE
C2_02200W_A		3734.0	Plate 08	F11	0.0	0.0	NE
C7_03360W_A		3739.0	Plate 08	F12	0.0	0.0	NE
C1_03920C_A		3740.0	Plate 08	G01	0.0	0.0	NE
C3_07500W_A		3759.0	Plate 08	G02	1.0	0.5	GD
C1_05770C_A		3761.0	Plate 08	G03	0.0	0.0	NE
CR_01520W_A		3762.0	Plate 08	G04	0.0	0.0	NE
C4_02870C_A		3763.0	Plate 08	G05	0.0	2.0	GD
C7_01820C_A		3766.0	Plate 08	G06	0.0	0.0	NE
C6_04270W_A		3767.0	Plate 08	G07	0.0	4.0	E
C1_11590W_A		3769.0	Plate 08	G08	0.0	0.0	NE
C2_04210W_A		3775.0	Plate 08	G09	0.0	0.0	NE
CR_04720C_A		3749.0	Plate 08	G10	0.0	0.0	NE
C1_11310C_A		3781.0	Plate 08	G11	0.5	0.0	NE
C1_09200W_A		3797.0	Plate 08	G12	0.0	0.0	NE
C4_02260C_A		3809.0	Plate 08	H01	0.0	0.0	NE
C2_00370W_A		3883.0	Plate 08	H02	0.0	0.0	NE
CR_00670C_A		3886.0	Plate 08	H03	0.0	0.0	NE
C4_06470W_A		3921.0	Plate 08	H04	0.0	0.0	NE
C1_04840C_A		3930.0	Plate 08	H05	0.0	0.0	NE
C5_02630C_A		3966.0	Plate 08	H06	0.0	0.0	NE
C1_00210C_A		4006.0	Plate 08	H07	0.0	0.0	NE
C7_00260C_A		4008.0	Plate 08	H08	0.0	0.0	NE
C1_05400C_A		4012.0	Plate 08	H09	0.0	0.0	NE
	orf19.1016	4023.0	Plate 08	H10			
C6_02340W_A		719.0	Plate 08	H11	0.0	1.0	GD
C2_00840W_A		722.0	Plate 08	H12	0.0	0.0	NE
C3_01560W_A		423.0	Plate 09	A01	0.0	3.5	E
C4_05690W_A		727.0	Plate 09	A02	0.0	0.0	NE
C2_06790W_A		724.0	Plate 09	A03	0.0	0.0	NE
C5_02730C_A		640.0	Plate 09	A04	0.0	0.0	NE
CR_01040C_A		624.0	Plate 09	A05	0.0	0.0	NE
C2_07470W_A		626.0	Plate 09	A06	0.0	4.0	E
C2_01490C_A		497.0	Plate 09	A07	0.0	4.0	E
C1_12820C_A		634.0	Plate 09	A08	0.0	4.0	E
C6_02440C_A		632.0	Plate 09	A09	0.0	4.0	E
C2_04930C_A		725.0	Plate 09	A10	0.0	0.0	NE
C7_02870C_A		690.0	Plate 09	A11	0.0	0.0	NE
C2_01390W_A		3733.0	Plate 09	A12	0.0	0.0	NE
C2_05140W_A		3738.0	Plate 09	B01	0.0	0.0	NE
C1_13350W_A		3805.0	Plate 09	B02	0.0	0.0	NE
C1_13410W_A		3807.0	Plate 09	B03	0.0	0.0	NE
C2_05940C_A		3826.0	Plate 09	B04	0.0	0.0	NE
C2_00270C_A		3897.0	Plate 09	B05	0.0	0.0	NE
C4_04800W_A		3952.0	Plate 09	B06	0.0	0.0	NE
C5_01950C_A		3963.0	Plate 09	B07	0.0	0.0	NE
C3_03100C_A		3987.0	Plate 09	B08	0.0	0.0	NE
C3_03530W_A		4003.0	Plate 09	B09	0.0	0.0	NE
C1_07630W_A		3779.0	Plate 09	B10	0.0	1.0	GD
C2_05280C_A		4182.0	Plate 09	B11	0.0	0.0	NE
C4_04930C_A		4239.0	Plate 09	B12	0.0	0.0	NE
C2_07110C_A		4265.0	Plate 09	C01	0.0	0.0	NE
C3_02120W_A		4269.0	Plate 09	C02	0.0	0.0	NE
C6_00630W_A		4277.0	Plate 09	C03	0.0	0.0	NE
C7_02670W_A		4278.0	Plate 09	C04	0.0	0.0	NE
CR_09940W_A		4283.0	Plate 09	C05	0.0	0.0	NE
CR_06470W_A		4291.0	Plate 09	C06	0.0	0.0	NE
C3_06050C_A		4305.0	Plate 09	C07	0.0	0.0	NE
CR_06460W_A		4310.0	Plate 09	C08	0.0	0.0	NE
CR_10230W_A		4320.0	Plate 09	C09	0.0	0.0	NE
C2_08820C_A		4321.0	Plate 09	C10	0.0	0.0	NE
C1_06060C_A		4327.0	Plate 09	C11	0.0	0.0	NE
C1_09090C_A		3795.0	Plate 09	C12	0.0	0.0	NE
C3_07350W_A		4184.0	Plate 09	D01	0.0	0.0	NE
C1_08060W_A		4284.0	Plate 09	D02	0.0	0.0	NE
C7_02090C_A		4331.0	Plate 09	D03	0.0	0.0	NE
C6_03950C_A		1041.0	Plate 09	D04	0.0	0.0	NE
C1_08670W_A		1167.0	Plate 09	D05	0.0	0.0	NE
C5_02340C_A		1174.0	Plate 09	D06	0.0	0.0	NE
C2_01780W_A		1183.0	Plate 09	D07	0.0	0.0	NE
C3_07000W_A		1185.0	Plate 09	D08	0.0	0.0	NE
C4_05340W_A		1186.0	Plate 09	D09	0.0	4.0	E
CR_02530W_A		1187.0	Plate 09	D10	0.0	4.0	E
C3_00220W_A		1191.0	Plate 09	D11	0.0	0.0	NE
C6_00820W_A		1199.0	Plate 09	D12	0.0	1.0	GD
C2_04060C_A		1534.0	Plate 09	E01	0.0	0.0	NE
C3_06440W_A		1548.0	Plate 09	E02	0.0	0.0	NE
C4_00370W_A		4198.0	Plate 09	E03	0.0	0.0	NE
C5_05200C_A		4255.0	Plate 09	E04	0.0	0.0	NE
C5_00170W_A		4332.0	Plate 09	E05	0.0	0.0	NE
C3_04380C_A		378.0	Plate 09	E06	0.0	4.0	E
CR_03740C_A		316.0	Plate 09	E07	0.0	0.0	NE
C1_08110W_A		544.0	Plate 09	E08	0.0	0.0	NE
C4_02630C_A		387.0	Plate 09	E09	0.0	0.0	NE
CR_03750C_A		639.0	Plate 09	E10	0.0	4.0	E
C3_00770C_A		416.0	Plate 09	E11	0.0	4.0	E
C2_07190C_A		420.0	Plate 09	E12	0.0	0.0	NE
C3_04940W_A		137.0	Plate 09	F01	0.0	0.0	NE
CR_06050W_A		273.0	Plate 09	F02	0.0	3.0	E
C3_00720W_A		415.0	Plate 09	F03	0.0	4.0	E
CR_01750C_A		390.0	Plate 09	F04	0.0	4.0	E
C4_01740W_A		269.0	Plate 09	F05	0.0	3.0	E
C2_09020W_A		276.0	Plate 09	F06	0.0	1.0	GD
C5_04000W_A		739.0	Plate 09	F07	0.0	0.0	NE
C2_02730W_A		736.0	Plate 09	F08	0.0	2.0	GD
C4_06490C_A		733.0	Plate 09	F09	0.0	4.0	E
C1_08740C_A		732.0	Plate 09	F10	0.0	4.0	E
